time_s,temperature_K,voltage_V,current_A,resistance_ohm,source_file,sample_current_mA_nominal,series_resistor,direction,field_condition,timestamp
12.66559815406799,80.11869300000004,2.03634624e-06,0.069545408,2.9280815204937755e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
13.12435913085938,80.47026000000002,1.55696768e-06,0.0695457664,2.238767017168136e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
13.69463014602661,80.83495500000004,2.32827104e-06,0.0695423168,3.347991765497235e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
14.0897011756897,81.19086800000002,2.30104176e-06,0.069539936,3.308950068633943e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
14.57221508026123,81.54592200000002,2.3361536e-06,0.0695412736,3.359377070712723e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
15.05542612075806,81.89256600000002,1.70945136e-06,0.069542336,2.4581448630083408e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
15.5383141040802,82.24208200000004,1.4943416e-06,0.0695420416,2.148831937657694e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
16.50389814376831,82.86156800000003,2.27639072e-06,0.0695425024,3.2733805103912974e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
17.95269894599915,83.91996100000003,3.47547936e-06,0.06954512,4.997445341959292e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
18.43571805953979,84.25470800000002,4.66955392e-06,0.0695431872,6.714610169606952e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
18.91823315620422,84.57797000000002,6.08146048e-06,0.0695421824,8.744995152754942e-05,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
19.40133595466614,84.90492300000003,1.04272488e-05,0.0695435072,0.0001499384949052,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
19.88416600227356,85.22531200000003,1.61472544e-05,0.069544256,0.0002321867445098,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
20.50712394714355,85.55558600000003,2.23691408e-05,0.0695410624,0.0003216680911679,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
20.85074806213379,85.79310900000002,3.25583264e-05,0.0695382272,0.0004682075990571,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
21.67920708656311,86.19349400000002,5.24932576e-05,0.0695369088,0.0007548977730801,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
21.81542015075684,86.60040300000003,5.6782432e-05,0.0695367552,0.0008165815594455,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
22.29925298690796,86.81212000000002,7.050368e-05,0.0695349504,0.0010139315494499,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
22.78160500526428,87.13620200000003,8.62178048e-05,0.069536768,0.0012398880085999,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
23.26464700698853,87.43772100000004,0.000103925848,0.0695364736,0.0014945516017654,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
23.74730610847473,87.73841900000002,0.000123149984,0.0695338432,0.0017710797840669,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
24.2301549911499,88.05593700000003,0.000145486112,0.0695302528,0.0020924145410269,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
24.7667350769043,88.34514900000002,0.000171555664,0.069530176,0.0024673555263257,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
25.19476509094238,88.65159100000002,0.000196389168,0.069529856,0.0028245300551176,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
26.00718402862549,88.97280100000003,0.000227098,0.0695323648,0.0032660761740696,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
26.16081094741821,89.35349500000004,0.000259333392,0.0695315008,0.0037297252182999,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
26.64391803741455,89.55696900000004,0.000294758784,0.0695268288,0.0042394970270814,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
27.17919707298279,89.85438500000004,0.000333256448,0.0695264768,0.0047932307710434,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
27.61200904846191,90.13457200000002,0.000364429376,0.0695264768,0.0052415913012292,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
28.09331512451172,90.44347500000003,0.000396767072,0.0695243392,0.0057068801597469,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
28.57750797271729,90.73473900000002,0.000427803392,0.0695254144,0.0061531944209454,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
29.16672801971436,91.010003,0.000462571264,0.0695256448,0.0066532466592816,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
29.54297399520874,91.31952100000004,0.000483006368,0.0695267264,0.006947060404098,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
30.02445316314697,91.59211900000004,0.000506626208,0.069522496,0.0072872269718279,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
30.50850915908813,91.86697300000004,0.000528693088,0.0695212032,0.0076047747113789,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
30.98995995521545,92.15659500000004,0.000549600704,0.0695219904,0.0079054224546482,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
31.50717711448669,92.43021900000002,0.000567546432,0.0695199808,0.0081637886758449,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
31.95468807220459,92.709547,0.000584238528,0.0695201536,0.0084038728015698,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
32.6789231300354,93.00819400000005,0.000605847232,0.0695173504,0.0087150506817935,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
32.92072701454163,93.316277,0.000612539328,0.0695193856,0.0088110578468633,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
33.49491715431213,93.55047900000002,0.000622518464,0.0695190464,0.0089546461903136,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
33.88691711425781,93.81343700000002,0.000633381056,0.0695188416,0.0091109264973713,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
34.36965799331665,94.098957,0.000643684672,0.0695181696,0.0092592292878781,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
34.85294795036316,94.37217,0.00065273984,0.069516096,0.0093897655012157,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
35.3351149559021,94.64087100000005,0.000659283776,0.0695152704,0.0094840136880198,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
35.81821703910828,94.91367300000002,0.000666146304,0.0695168064,0.0095825216734927,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
36.30204606056213,95.18114300000002,0.000672378304,0.069514016,0.0096725573156354,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
37.00723600387573,95.45517700000002,0.000679051712,0.0695141056,0.0097685456230627,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
37.26660394668579,95.54136400000002,0.00068312576,0.0695168896,0.0098267595677928,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
37.74950194358826,95.99675800000004,0.000688960832,0.0695184704,0.0099104716780419,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
38.23247313499451,96.25151000000002,0.000693295488,0.0695159616,0.009973184173,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
38.71554708480835,96.52882600000004,0.000697592256,0.0695158208,0.010035014302816,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
39.19896697998047,96.78439900000004,0.000701739584,0.0695193088,0.0100941680248696,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
39.68049907684326,97.04772800000003,0.000705574784,0.0695195392,0.0101493017951419,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
40.16650009155273,97.31478800000002,0.00071009344,0.0695162688,0.0102147806874237,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
40.64732813835144,97.56625900000004,0.000713013184,0.0695138816,0.0102571337923963,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
41.19513702392578,97.831677,0.000716616,0.0695126784,0.0103091409580903,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
41.61358594894409,98.10242900000004,0.000720038656,0.0695112192,0.0103585962710318,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
42.09541916847229,98.351028,0.0007233008,0.0695085376,0.010405927458327,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
42.57893300056458,98.617306,0.000725247744,0.0695031936,0.0104347398505728,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
43.06165504455566,98.870008,0.000729048192,0.0695039552,0.0104893051036036,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
43.67937207221985,99.12024800000005,0.000733491264,0.069502176,0.0105535007134165,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
44.02726912498474,99.37992400000002,0.000734597312,0.0695016448,0.0105694953567487,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
44.56655597686768,99.63795800000004,0.000737233664,0.0694992896,0.0106077870470779,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
44.99289011955261,99.88163500000002,0.000739175296,0.06950096,0.0106354688625883,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
45.59508895874023,100.141721,0.00074216992,0.06949952,0.0106787776376009,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
45.95910096168518,100.421087,0.00074427904,0.0694992,0.0107091742063218,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
46.44181513786316,100.637317,0.000746520832,0.0694972928,0.0107417253525017,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
46.92409706115723,100.907248,0.000748587392,0.0694972672,0.0107714651548197,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
47.40762495994568,101.156668,0.000750981312,0.0694975552,0.010805866621334,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
48.00783610343933,101.401204,0.000753647872,0.0694969216,0.0108443346071892,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
48.37360811233521,101.612472,0.000755171712,0.0694966208,0.0108663083658882,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
49.17916417121887,101.911158,0.000758543936,0.0694961664,0.0109149033003351,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
49.3395631313324,102.231586,0.00075913216,0.0694964416,0.0109233241662836,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
49.82190012931824,102.384602,0.00076078304,0.0694952384,0.0109472685829364,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
50.3054940700531,102.657854,0.000762809792,0.0694919616,0.0109769500592137,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
50.78775000572205,102.88516,0.000764335552,0.0694913024,0.0109990103164335,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
51.27154302597046,103.136631,0.0007669504,0.0694873984,0.0110372588074904,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
51.7531270980835,103.380307,0.000768171648,0.0694889408,0.0110545885310141,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
52.26719903945923,103.626894,0.0007707056,0.0694909376,0.0110907353766946,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
52.71802306175232,103.87266,0.000772046656,0.0694900864,0.0111101697522137,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
53.50762701034546,104.108543,0.000773850688,0.0694919808,0.0111358271715863,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
53.68434405326843,104.42483,0.000776064896,0.0694910464,0.0111678401204791,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
54.16842412948608,104.586909,0.00077738304,0.0694912,0.0111867839381101,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
54.67909097671509,104.840431,0.000778308928,0.0694893376,0.0112004079313601,69ma_100ohm_heat_2026.05.17T08.59.21.xlsx,69.0,100ohm,heat,no_magnet,2026.05.17T08.59.21
